185, 30986
186, 30731
187, 30668
188, 30373
189, 34119
190, 31593
191, 30307
192, 29906
193, 29985
194, 30199
195, 34749
196, 30715
197, 31067
198, 31190
199, 31376
200, 31046
201, 32068
202, 31318
203, 35640
204, 32455
205, 31871
206, 31909
207, 31290
208, 35235
209, 35120
210, 31501
211, 30904
212, 34244
213, 31015
214, 31356
215, 31923
216, 31442
217, 31376
218, 31072
219, 30539
220, 30901
221, 33972
222, 30153
223, 33681
224, 30603
225, 29736
226, 30151
227, 30116
228, 30344
229, 30216
230, 30246
231, 29975
232, 30406
233, 30677
234, 30947
235, 30950
236, 30128
237, 30092
238, 30394
239, 30156
240, 30431
241, 33796
242, 30001
243, 29875
244, 29794
245, 30167
246, 30197
247, 30715
248, 30659
249, 31069
250, 30444
251, 30510
252, 30159
253, 33629
254, 30153
255, 33747
256, 30452
257, 30355
258, 30683
259, 30106
260, 30676
261, 30808
262, 31341
263, 31494
264, 31662
265, 31894
266, 31720
267, 31680
268, 31377
269, 31680
270, 31713
271, 31638
272, 32830
273, 32051
274, 31609
275, 31493
276, 32508
277, 31571
278, 31692
279, 31679
280, 32076
281, 31982
282, 32502
283, 32356
284, 32485
285, 32471
286, 33700
287, 33178
288, 34274
289, 33092
290, 33096
291, 33199
292, 32681
293, 33027
294, 33112
295, 32744
296, 31761
297, 32056
298, 32331
299, 31063
300, 32116
301, 31190
302, 31558
303, 31241
304, 32064
305, 31164
306, 30683
307, 30841
308, 30727
309, 30876
310, 30649
311, 30480
312, 30536
313, 30029
314, 30313
315, 30106
316, 30180
317, 29845
318, 29475
319, 29934
320, 29756
321, 29609
322, 29903
323, 29407
324, 29188
325, 29042
326, 28525
327, 28707
328, 28330
329, 28091
330, 27437
331, 28324
332, 28231
333, 27836
334, 27548
335, 27622
336, 27346
337, 26902
338, 27665
339, 27249
340, 26952
341, 26829
342, 26595
343, 27107
344, 26478
345, 26130
346, 26578
347, 27015
348, 26351
349, 25939
350, 25718
351, 26000
352, 25902
353, 26090
354, 25330
355, 26075
356, 25777
357, 26740
358, 25816
359, 25839
360, 25396
361, 25337
362, 25263
363, 25300
364, 25724
365, 26010
366, 25470
367, 25778
368, 25202
369, 25615
370, 25271
371, 25798
372, 25472
373, 25117
374, 25772
375, 25304
376, 25061
377, 24677
378, 25220
379, 24831
380, 24953
381, 25119
382, 24487
383, 24444
384, 24069
385, 23437
386, 23352
387, 23290
388, 23734
389, 23382
390, 22953
391, 23145
392, 23152
393, 23649
394, 23476
395, 23764
396, 22994
397, 23129
398, 22618
399, 22632
400, 22342
401, 22343
402, 22213
403, 22179
404, 22518
405, 22127
406, 22578
407, 21966
408, 22134
409, 21948
410, 22258
411, 21457
412, 21179
413, 22341
414, 21865
415, 21145
416, 21412
417, 20784
418, 21402
419, 21127
420, 21313
421, 21507
422, 21503
423, 20990
424, 20864
425, 20869
426, 20431
427, 20572
428, 20554
429, 20487
430, 20212
431, 20539
432, 20020
433, 20356
434, 20341
435, 20448
436, 19908
437, 19890
438, 20406
439, 19833
440, 20063
441, 19721
442, 19453
443, 20170
444, 20018
445, 19871
446, 19657
447, 20343
448, 19620
449, 19678
450, 19855
451, 19488
452, 19259
453, 19671
454, 19723
455, 19227
456, 19582
457, 19200
458, 19307
459, 19070
460, 18875
461, 19005
462, 18579
463, 19057
464, 18864
465, 19092
466, 18797
467, 18439
468, 18695
469, 19230
470, 18906
471, 18402
472, 19117
473, 18386
474, 18377
475, 18396
476, 18079
477, 18566
478, 18612
479, 18005
480, 18203
481, 18001
482, 18267
483, 18340
484, 18608
485, 17991
486, 17990
487, 17857
488, 17908
489, 17881
490, 18048
491, 18151
492, 17763
493, 17604
494, 17757
495, 17913
496, 17432
497, 17209
498, 17498
499, 17579
500, 17540
501, 17786
502, 17384
503, 17211
504, 17093
505, 17627
506, 17580
507, 17517
508, 17504
509, 17137
510, 17320
511, 17108
512, 17230
513, 17217
514, 17061
515, 17164
516, 17219
517, 16979
518, 16884
519, 17623
520, 17735
521, 16765
522, 17078
523, 17052
524, 16743
525, 16884
526, 16955
527, 16763
528, 16734
529, 16876
530, 17004
531, 16838
532, 16484
533, 16707
534, 16576
535, 16925
536, 17086
537, 16659
538, 16764
539, 16344
540, 16055
541, 16689
542, 16636
543, 16225
544, 16293
545, 16147
546, 15995
547, 16414
548, 16324
549, 16222
550, 16897
551, 16133
552, 16319
553, 16233
554, 15962
555, 15943
556, 16489
557, 16135
558, 16120
559, 15850
560, 15867
561, 16344
562, 15929
563, 15795
564, 15996
565, 16027
566, 16106
567, 15951
568, 16045
569, 16056
570, 15687
571, 15257
572, 15930
573, 15493
574, 15436
575, 15793
576, 15825
577, 15622
578, 15466
579, 15454
580, 15339
581, 15534
582, 15776
583, 15531
584, 15304
585, 15323
586, 15256
587, 15108
588, 14977
589, 14914
590, 15127
591, 15338
592, 15182
593, 15012
594, 15272
595, 14968
596, 14906
597, 15291
598, 15090
599, 15205
600, 15281
601, 14788
602, 15309
603, 14954
604, 14969
605, 15236
606, 15267
607, 14810
608, 14507
609, 15526
610, 14951
611, 14754
612, 14572
613, 15010
614, 15138
615, 15014
616, 14668
617, 14750
618, 15063
619, 14837
620, 14626
621, 14548
622, 14964
623, 14702
624, 14473
625, 14532
626, 14600
627, 14218
628, 14139
629, 14195
630, 14415
631, 14214
632, 14218
633, 14194
634, 14348
635, 14419
636, 14501
637, 14261
638, 14204
639, 13918
640, 14216
641, 14044
642, 14343
643, 14429
644, 13965
645, 13954
646, 14260
647, 14067
648, 13924
649, 13928
650, 14025
651, 14084
652, 13928
653, 14186
654, 14044
655, 13862
656, 13809
657, 13994
658, 13513
659, 13806
660, 13618
661, 13677
662, 13996
663, 13594
664, 13530
665, 13738
666, 13880
667, 13683
668, 13884
669, 13750
670, 13653
671, 13855
672, 13733
673, 13297
674, 13871
675, 13478
676, 13261
677, 13359
678, 13354
679, 13248
680, 13716
681, 13214
682, 13559
683, 13450
684, 13296
685, 13562
686, 13169
687, 13362
688, 13355
689, 13150
690, 13229
691, 13062
692, 13189
693, 13376
694, 13435
695, 13255
696, 12846
697, 13109
698, 12704
699, 13139
700, 12939
701, 12974
702, 13412
703, 13051
704, 13076
705, 12760
706, 13041
707, 12890
708, 12665
709, 13080
710, 12976
711, 12857
712, 12932
713, 12654
714, 12640
715, 12556
716, 12873
717, 12851
718, 12569
719, 12910
720, 12471
721, 12472
722, 12743
723, 12706
724, 12692
725, 12561
726, 12351
727, 12458
728, 12509
729, 12330
730, 12364
731, 12512
732, 12387
733, 12550
734, 12529
735, 12264
736, 12354
737, 12270
738, 12403
739, 12089
740, 12386
741, 12366
742, 12017
743, 12078
744, 12111
745, 12295
746, 12073
747, 11766
748, 11840
749, 11819
750, 12190
751, 11726
752, 12140
753, 11946
754, 12370
755, 11861
756, 12186
757, 11870
758, 11821
759, 11989
760, 11752
761, 11939
762, 11824
763, 11663
764, 12022
765, 11662
766, 11834
767, 11861
768, 11629
769, 11930
770, 11860
771, 11876
772, 11767
773, 11698
774, 11950
775, 11702
776, 11701
777, 11343
778, 11775
779, 11666
780, 11524
781, 11454
782, 11602
783, 11710
784, 11560
785, 11562
786, 11749
787, 11464
788, 11243
789, 11339
790, 11090
791, 11491
792, 11695
793, 11432
794, 11212
795, 11207
796, 11425
797, 11437
798, 11394
799, 11312
800, 11351
801, 11137
802, 11245
803, 11339
804, 11257
805, 11137
806, 11443
807, 11170
808, 11046
809, 10967
810, 10953
811, 11277
812, 11240
813, 11063
814, 10975
815, 10937
816, 10780
817, 11073
818, 10921
819, 11272
820, 11041
821, 10865
822, 10625
823, 10885
824, 10668
825, 10973
826, 10608
827, 10508
828, 10472
829, 10657
830, 10560
831, 10806
832, 10582
833, 10531
834, 10375
835, 10644
836, 10498
837, 10536
838, 10511
839, 10694
840, 10613
841, 10316
842, 10367
843, 10456
844, 10492
845, 10364
846, 10479
847, 10259
848, 10360
849, 10421
850, 10322
851, 10287
852, 10351
853, 10295
854, 10178
855, 10527
856, 10069
857, 10417
858, 10539
859, 10217
860, 10198
861, 10276
862, 10195
863, 10042
864, 10326
865, 10153
866, 10140
867, 10276
868, 9898
869, 10110
870, 10213
871, 10047
872, 9982
873, 10212
874, 9899
875, 10154
876, 10158
877, 9936
878, 9744
879, 9997
880, 10506
881, 9900
882, 9984
883, 9862
884, 9856
885, 9625
886, 9658
887, 10024
888, 9866
889, 10200
890, 9786
891, 10019
892, 9901
893, 9841
894, 9767
895, 9729
896, 9752
897, 10088
898, 9948
899, 9548
900, 9672
901, 9632
902, 9526
903, 9797
904, 9598
905, 9411
906, 9364
907, 9738
908, 9673
909, 9492
910, 9517
911, 9634
912, 9323
913, 9475
914, 9562
915, 9311
916, 9490
917, 9519
918, 9255
919, 9592
920, 9289
921, 9315
922, 9594
923, 9366
924, 9551
925, 9027
926, 9427
927, 9554
928, 9756
929, 9168
930, 9562
931, 9228
932, 9281
933, 9052
934, 9313
935, 9366
936, 9432
937, 9255
938, 9586
939, 9134
940, 9183
941, 9195
942, 9110
943, 9132
944, 9041
945, 9073
946, 9095
947, 8815
948, 8883
949, 9056
950, 9058
951, 9078
952, 8822
953, 9230
954, 9031
955, 9263
956, 8930
957, 9209
958, 8919
959, 8957
960, 8998
961, 8778
962, 8814
963, 8906
964, 8833
965, 8903
966, 8821
967, 9068
968, 9121
969, 8924
970, 8647
971, 8738
972, 8860
973, 8558
974, 8575
975, 9079
976, 8942
977, 9087
978, 8875
979, 8855
980, 8574
981, 8923
982, 8688
983, 8809
984, 8647
985, 8672
986, 8787
987, 8716
988, 8747
989, 8616
990, 8363
991, 8685
992, 8535
993, 8668
994, 8666
995, 8557
996, 8523
997, 8452
998, 8578
999, 8534
1000, 8420
1001, 8463
1002, 8596
1003, 8554
1004, 8300
1005, 8584
1006, 8647
1007, 8837
1008, 8851
1009, 8444
1010, 8425
1011, 8743
1012, 8641
1013, 8342
1014, 8296
1015, 8453
1016, 8715
1017, 8476
1018, 8210
1019, 8382
1020, 8262
1021, 8435
1022, 8768
1023, 8283
1024, 8168
1025, 8222
1026, 8403
1027, 8204
1028, 8168
1029, 8374
1030, 8074
1031, 8092
1032, 8056
1033, 8502
1034, 8082
1035, 7972
1036, 8121
1037, 8164
1038, 8193
1039, 8447
1040, 7991
1041, 8151
1042, 7937
1043, 8070
1044, 7837
1045, 8268
1046, 7836
1047, 8038
1048, 7994
1049, 7992
1050, 7990
1051, 7810
1052, 8013
1053, 7921
1054, 7960
1055, 8315
1056, 7816
1057, 7776
1058, 7798
1059, 7777
1060, 7824
1061, 7843
1062, 7861
1063, 8317
1064, 7866
1065, 7951
1066, 7738
1067, 7865
1068, 7980
1069, 7743
1070, 7868
1071, 7649
1072, 7871
1073, 7725
1074, 7867
1075, 7875
1076, 7546
1077, 7783
1078, 7592
1079, 7715
1080, 7618
1081, 7487
1082, 7550
1083, 7705
1084, 7685
1085, 7771
1086, 7590
1087, 7758
1088, 7557
1089, 7515
1090, 7468
1091, 7644
1092, 7569
1093, 7567
1094, 7428
1095, 7827
1096, 7563
1097, 7597
1098, 7437
1099, 7362
1100, 7701
1101, 7210
1102, 7590
1103, 7403
1104, 7321
1105, 7580
1106, 7571
1107, 7353
1108, 7215
1109, 7515
1110, 7423
1111, 7589
1112, 7252
1113, 7332
1114, 7159
1115, 7230
1116, 7293
1117, 7372
1118, 7221
1119, 7352
1120, 7427
1121, 7617
1122, 7228
1123, 7214
1124, 7524
1125, 7260
1126, 7322
1127, 7188
1128, 7384
1129, 7464
1130, 7246
1131, 7054
1132, 7223
1133, 7218
1134, 7259
1135, 7070
1136, 7115
1137, 7070
1138, 7286
1139, 7318
1140, 7181
1141, 7127
1142, 7140
1143, 7226
1144, 7009
1145, 7057
1146, 6931
1147, 6872
1148, 7260
1149, 7405
1150, 7414
1151, 7042
1152, 6984
1153, 6909
1154, 7017
1155, 7156
1156, 6968
1157, 7081
1158, 7056
1159, 7106
1160, 7040
1161, 6781
1162, 7105
1163, 6982
1164, 7048
1165, 6872
1166, 7071
1167, 7112
1168, 7058
1169, 6935
1170, 6969
1171, 6884
1172, 7048
1173, 6788
1174, 6713
1175, 6726
1176, 6935
1177, 7192
1178, 6631
1179, 6985
1180, 6784
1181, 6730
1182, 6700
1183, 6789
1184, 6659
1185, 6642
1186, 6788
1187, 6664
1188, 7023
1189, 6678
1190, 6772
1191, 6524
1192, 6660
1193, 6764
1194, 6670
1195, 6847
1196, 6805
1197, 6735
1198, 6712
1199, 6537
1200, 6787
1201, 6637
1202, 6726
1203, 6423
1204, 6523
1205, 6549
1206, 6637
1207, 6648
1208, 6547
1209, 6409
1210, 6642
1211, 6368
1212, 6698
1213, 6743
1214, 6342
1215, 6422
1216, 6510
1217, 6444
1218, 6578
1219, 6433
1220, 6499
1221, 6528
1222, 6484
1223, 6499
1224, 6290
1225, 6436
1226, 6467
1227, 6459
1228, 6325
1229, 6857
1230, 6479
1231, 6325
1232, 6593
1233, 6367
1234, 6332
1235, 6343
1236, 6486
1237, 6276
1238, 6268
1239, 6318
1240, 6453
1241, 6196
1242, 6584
1243, 6198
1244, 6305
1245, 6216
1246, 6628
1247, 6114
1248, 6251
1249, 6103
1250, 6210
1251, 6299
1252, 6162
1253, 6226
1254, 6239
1255, 6391
1256, 6243
1257, 6316
1258, 6301
1259, 6204
1260, 6217
1261, 6328
1262, 6069
1263, 6180
1264, 5933
1265, 6221
1266, 6075
1267, 5971
1268, 6315
1269, 6099
1270, 6103
1271, 6064
1272, 6087
1273, 5977
1274, 6168
1275, 6208
1276, 6017
1277, 6183
1278, 6035
1279, 5986
1280, 6015
1281, 5961
1282, 6109
1283, 6176
1284, 6013
1285, 6041
1286, 5888
1287, 5954
1288, 5845
1289, 5836
1290, 6072
1291, 5933
1292, 6250
1293, 5849
1294, 5836
1295, 5904
1296, 5702
1297, 5811
1298, 5574
1299, 5913
1300, 5915
1301, 5717
1302, 5721
1303, 5857
1304, 5874
1305, 5822
1306, 5742
1307, 5879
1308, 5907
1309, 5857
1310, 5879
1311, 5661
1312, 5867
1313, 5654
1314, 5817
1315, 5836
1316, 5543
1317, 5820
1318, 5747
1319, 5664
1320, 5782
1321, 5802
1322, 5635
1323, 5746
1324, 5804
1325, 5743
1326, 5443
1327, 5560
1328, 5682
1329, 5574
1330, 5617
1331, 5611
1332, 5650
1333, 5728
1334, 5609
1335, 5521
1336, 5598
1337, 5659
1338, 5538
1339, 5643
1340, 5696
1341, 5496
1342, 5450
1343, 5575
1344, 5557
1345, 5615
1346, 5494
1347, 5459
1348, 5397
1349, 5432
1350, 5413
1351, 5653
1352, 5549
1353, 5497
1354, 5346
1355, 5318
1356, 5460
1357, 5580
1358, 5560
1359, 5613
1360, 5410
1361, 5582
1362, 5450
1363, 5566
1364, 5344
1365, 5725
1366, 5482
1367, 5341
1368, 5606
1369, 5336
1370, 5420
1371, 5411
1372, 5371
1373, 5526
1374, 5287
1375, 5269
1376, 5311
1377, 5456
1378, 5399
1379, 5298
1380, 5524
1381, 5214
1382, 5167
1383, 5200
1384, 5418
1385, 5249
1386, 5355
1387, 5353
1388, 5234
1389, 5169
1390, 5300
1391, 5160
1392, 5335
1393, 5277
1394, 5027
1395, 5283
1396, 5368
1397, 5054
1398, 5056
1399, 5245
1400, 5310
1401, 5264
1402, 5043
1403, 5343
1404, 5182
1405, 5238
1406, 5174
1407, 5146
1408, 5208
1409, 5138
1410, 5034
1411, 5196
1412, 5098
1413, 5129
1414, 5070
1415, 4974
1416, 5092
1417, 4972
1418, 4998
1419, 4915
1420, 5218
1421, 5056
1422, 4940
1423, 4898
1424, 5299
1425, 4971
1426, 5416
1427, 5133
1428, 4970
1429, 5050
1430, 4986
1431, 4917
1432, 4963
1433, 5099
1434, 5001
1435, 4962
1436, 4915
1437, 4983
1438, 4917
1439, 5088
1440, 4822
1441, 4813
1442, 4889
1443, 5246
1444, 4865
1445, 5089
1446, 4940
1447, 4891
1448, 5053
1449, 4800
1450, 5019
1451, 4936
1452, 4856
1453, 4921
1454, 5048
1455, 4849
1456, 5026
1457, 4813
1458, 5042
1459, 4735
1460, 4705
1461, 5173
1462, 4712
1463, 4805
1464, 4827
1465, 4677
1466, 4713
1467, 4745
1468, 4810
1469, 4896
1470, 5110
1471, 4950
1472, 5204
1473, 4791
1474, 4817
1475, 4862
1476, 4911
1477, 4771
1478, 5045
1479, 4686
1480, 4745
1481, 4738
1482, 4611
1483, 4618
1484, 4817
1485, 5087
1486, 4935
1487, 4835
1488, 4739
1489, 4669
1490, 4892
1491, 4636
1492, 4504
1493, 4610
1494, 4605
1495, 4845
1496, 4663
1497, 4632
1498, 4596
1499, 4680
1500, 4599
1501, 4921
1502, 4802
1503, 4756
1504, 4638
1505, 4570
1506, 4841
1507, 4664
1508, 4531
1509, 4541
1510, 4498
1511, 4622
1512, 4565
1513, 4553
1514, 4546
1515, 4619
1516, 4508
1517, 4682
1518, 4583
1519, 4778
1520, 4632
1521, 4639
1522, 4557
1523, 4412
1524, 4498
1525, 4649
1526, 4444
1527, 4457
1528, 4715
1529, 4645
1530, 4503
1531, 4474
1532, 4410
1533, 4550
1534, 4643
1535, 4645
1536, 4565
1537, 4562
1538, 4422
1539, 4512
1540, 4748
1541, 4420
1542, 4518
1543, 4669
1544, 4507
1545, 4587
1546, 4372
1547, 4587
1548, 4356
1549, 4715
1550, 4337
1551, 4415
1552, 4312
1553, 4782
1554, 4425
1555, 4420
1556, 4252
1557, 4214
1558, 4382
1559, 4275
1560, 4301
1561, 4329
1562, 4323
1563, 4358
1564, 4396
1565, 4314
1566, 4279
1567, 4389
1568, 4183
1569, 4262
1570, 4472
1571, 4392
1572, 4293
1573, 4200
1574, 4536
1575, 4294
1576, 4256
1577, 4458
1578, 4274
1579, 4228
1580, 4372
1581, 4205
1582, 4272
1583, 4347
1584, 4165
1585, 4301
1586, 4122
1587, 4325
1588, 4286
1589, 4348
1590, 4123
1591, 4222
1592, 4233
1593, 4289
1594, 4108
1595, 4130
1596, 4124
1597, 4107
1598, 4123
1599, 4205
1600, 4335
1601, 4241
1602, 4159
1603, 4193
1604, 4044
1605, 4218
1606, 4132
1607, 4118
1608, 4137
1609, 4106
1610, 4128
1611, 4224
1612, 4065
1613, 4216
1614, 4510
1615, 4184
1616, 4161
1617, 4121
1618, 4133
1619, 4202
1620, 4525
1621, 4090
1622, 4041
1623, 4024
1624, 3949
1625, 4138
1626, 4014
1627, 4503
1628, 4308
1629, 4194
1630, 4064
1631, 4090
1632, 4260
1633, 4054
1634, 4039
1635, 4078
1636, 3857
1637, 4100
1638, 3976
1639, 4201
1640, 4056
1641, 4081
1642, 4015
1643, 3970
1644, 4267
1645, 3966
1646, 3951
1647, 3867
1648, 4058
1649, 4197
1650, 4028
1651, 3838
1652, 3841
1653, 3969
1654, 3938
1655, 4040
1656, 3866
1657, 4235
1658, 3932
1659, 3991
1660, 3779
1661, 4034
1662, 3880
1663, 4012
1664, 3869
1665, 3871
1666, 4050
1667, 3897
1668, 4034
1669, 3975
1670, 4322
1671, 3894
1672, 3930
1673, 3805
1674, 3919
1675, 3983
1676, 3914
1677, 3827
1678, 3906
1679, 3831
1680, 4040
1681, 3985
1682, 3889
1683, 3942
1684, 3898
1685, 3875
1686, 3958
1687, 3975
1688, 3801
1689, 3854
1690, 3900
1691, 3832
1692, 3779
1693, 3934
1694, 3807
1695, 3901
1696, 3868
1697, 3783
1698, 3827
1699, 4010
1700, 3825
1701, 3833
1702, 3770
1703, 3719
1704, 3978
1705, 3824
1706, 3988
1707, 3885
1708, 3881
1709, 3689
1710, 3665
1711, 3799
1712, 3965
1713, 3727
1714, 3603
1715, 3638
1716, 3856
1717, 3745
1718, 3756
1719, 3885
1720, 3687
1721, 4131
1722, 3866
1723, 3641
1724, 3785
1725, 3672
1726, 3646
1727, 3977
1728, 3685
1729, 3845
1730, 3777
1731, 3784
1732, 3769
1733, 3599
1734, 3972
1735, 3807
1736, 3755
1737, 3724
1738, 3839
1739, 3549
1740, 3647
1741, 3836
1742, 3625
1743, 3614
1744, 3698
1745, 3612
1746, 3741
1747, 3644
1748, 3671
1749, 3843
1750, 3723
1751, 3794
1752, 3504
1753, 3708
1754, 3595
1755, 3622
1756, 3747
1757, 3462
1758, 3725
1759, 3544
1760, 3552
1761, 3636
1762, 3788
1763, 3497
1764, 3474
1765, 3483
1766, 3460
1767, 3637
1768, 3677
1769, 3559
1770, 3516
1771, 3614
1772, 3618
1773, 3513
1774, 3567
1775, 3777
1776, 3688
1777, 3674
1778, 3577
1779, 3579
1780, 3519
1781, 3631
1782, 3527
1783, 3526
1784, 3504
1785, 3435
1786, 3428
1787, 3436
1788, 3451
1789, 3656
1790, 3615
1791, 3669
1792, 3678
1793, 3595
1794, 3464
1795, 3326
1796, 3518
1797, 3672
1798, 3619
1799, 3585
1800, 3717
1801, 3447
1802, 3485
1803, 3529
1804, 3446
1805, 3431
1806, 3525
1807, 3399
1808, 3339
1809, 3374
1810, 3629
1811, 3769
1812, 3550
1813, 3491
1814, 3490
1815, 3428
1816, 3454
1817, 3325
1818, 3385
1819, 3518
1820, 3415
1821, 3425
1822, 3508
1823, 3442
1824, 3506
1825, 3352
1826, 3589
1827, 3382
1828, 3410
1829, 3392
1830, 3362
1831, 3449
1832, 3435
1833, 3342
1834, 3708
1835, 3588
1836, 3464
1837, 3483
1838, 3374
1839, 3436
1840, 3474
1841, 3275
1842, 3341
1843, 3521
1844, 3438
1845, 3309
1846, 3441
1847, 3395
1848, 3323
1849, 3696
1850, 3385
1851, 3328
1852, 3363
1853, 3366
1854, 3305
1855, 3402
1856, 3306
1857, 3625
1858, 3437
1859, 3410
1860, 3268
1861, 3399
1862, 3301
1863, 3554
1864, 3391
1865, 3203
1866, 3472
1867, 3375
1868, 3258
1869, 3345
1870, 3208
1871, 3155
1872, 3406
1873, 3448
1874, 3225
1875, 3225
1876, 3277
1877, 3120
1878, 3301
1879, 3403
1880, 3132
1881, 3753
1882, 3130
1883, 3360
1884, 3229
1885, 3283
1886, 3173
1887, 3158
1888, 3667
1889, 3204
1890, 3237
1891, 3257
1892, 3270
1893, 3164
1894, 3525
1895, 3334
1896, 3217
1897, 3343
1898, 3241
1899, 3176
1900, 3002
1901, 3090
1902, 3190
1903, 3339
1904, 3477
1905, 3225
1906, 3130
1907, 3197
1908, 3036
1909, 3166
1910, 3137
1911, 3333
1912, 3121
1913, 2986
1914, 3263
1915, 3171
1916, 2977
1917, 3120
1918, 3201
1919, 3384
1920, 3234
1921, 3264
1922, 3041
1923, 3171
1924, 3143
1925, 3183
1926, 3048
1927, 3129
1928, 3127
1929, 3028
1930, 3089
1931, 3128
1932, 3224
1933, 3136
1934, 3170
1935, 3225
1936, 3009
1937, 3443
1938, 2963
1939, 3366
1940, 3120
1941, 3022
1942, 3074
1943, 3110
1944, 3132
1945, 3073
1946, 3020
1947, 3019
1948, 3155
1949, 3058
1950, 3187
1951, 3181
1952, 3136
1953, 3368
1954, 3279
1955, 3097
1956, 2991
1957, 3073
1958, 3285
1959, 2949
1960, 3104
1961, 3107
1962, 3288
1963, 3110
1964, 3294
1965, 3117
1966, 3465
1967, 3123
1968, 3321
1969, 3045
1970, 3059
1971, 3160
1972, 3322
1973, 3080
1974, 2980
1975, 3139
1976, 3003
1977, 3129
1978, 2883
1979, 3437
1980, 2988
1981, 3137
1982, 3013
1983, 3113
1984, 3004
1985, 2892
1986, 3147
1987, 3028
1988, 3051
1989, 3177
1990, 3233
1991, 2946
1992, 3053
1993, 2855
1994, 3278
1995, 2996
1996, 2907
1997, 3024
1998, 2941
1999, 3148
2000, 2870
2001, 3007
2002, 2834
2003, 2912
2004, 3120
2005, 2989
2006, 2865
2007, 3144
2008, 3089
2009, 3054
2010, 2931
2011, 2964
2012, 2961
2013, 2909
2014, 2901
2015, 2810
2016, 3139
2017, 2848
2018, 2971
2019, 2922
2020, 3195
2021, 2959
2022, 3068
2023, 2881
2024, 2871
2025, 2946
2026, 2847
2027, 2894
2028, 2867
2029, 2900
2030, 2973
2031, 3005
2032, 2931
2033, 2930
2034, 2814
2035, 2969
2036, 3345
2037, 2772
2038, 2780
2039, 2989
2040, 2737
2041, 2928
2042, 3058
2043, 2704
2044, 2686
2045, 2950
2046, 2951
2047, 2829
2048, 2726
2049, 3122
2050, 2959
2051, 2943
2052, 2871
2053, 2746
2054, 2824
2055, 2886
2056, 2911
2057, 2895
2058, 3119
2059, 2764
2060, 2873
2061, 2732
2062, 2913
2063, 2753
2064, 2783
2065, 2909
2066, 2837
2067, 2788
2068, 2981
2069, 2918
2070, 3233
2071, 2696
2072, 2716
2073, 2920
2074, 2648
2075, 2754
2076, 2755
2077, 2762
2078, 2852
2079, 3036
2080, 2803
2081, 2803
2082, 2763
2083, 3140
2084, 2673
2085, 2879
2086, 2776
2087, 2900
2088, 2797
2089, 2771
2090, 2806
2091, 2812
2092, 2756
2093, 2746
2094, 2701
2095, 2859
2096, 2746
2097, 2775
2098, 2979
2099, 2718
2100, 2700
2101, 2937
2102, 2864
2103, 2786
2104, 2818
2105, 2741
2106, 2888
2107, 2729
2108, 2700
2109, 2842
2110, 2770
2111, 2734
2112, 2846
2113, 2976
2114, 2800
2115, 2655
2116, 2736
2117, 2753
2118, 2712
2119, 2707
2120, 2949
2121, 2695
2122, 2871
2123, 2727
2124, 2770
2125, 2712
2126, 2689
2127, 2866
2128, 2797
2129, 2636
2130, 2820
2131, 2864
2132, 2736
2133, 2739
2134, 2784
2135, 2690
2136, 2591
2137, 2646
2138, 2700
2139, 2736
2140, 2678
2141, 2620
2142, 2613
